activity_frequency,category_count,event_type_count,unique_products,unique_brands,average_spend
1,1,1,1,1,529.74
1,1,1,1,1,95.23
1,1,1,1,1,64.02
1,1,1,1,1,25.48
1,1,1,1,1,95.16
1,1,1,1,1,309.14
1,1,1,1,1,272.05
1,1,1,1,1,135.01
1,1,1,1,1,59.13
1,1,1,1,1,34.75
1,1,1,1,1,589.42
1,1,1,1,1,218.77
1,1,1,1,1,720.48
1,1,1,1,1,378.36
1,1,1,1,1,170.14
1,1,1,1,1,295.76
1,1,1,1,1,51.97
1,1,1,1,1,334.4
1,1,1,1,1,386.08
1,1,1,1,1,44.79
1,1,1,1,1,24.43
1,1,1,1,1,98.57
1,1,1,1,1,244.51
1,1,1,1,1,317.77
1,1,1,1,1,360.11
1,1,1,1,1,166.03
1,1,1,1,1,771.45
1,1,1,1,1,72.02
1,1,1,1,1,293.41
1,1,1,1,1,196.6
1,1,1,1,1,48.91
1,1,1,1,1,637.8
1,1,1,1,1,123.3
1,1,1,1,1,180.16
1,1,1,1,1,228.81
1,1,1,1,1,347.47
1,1,1,1,1,221.1
1,1,1,1,1,19.13
1,1,1,1,1,245.56
1,1,1,1,1,617.75
1,1,1,1,1,346.68
1,1,1,1,1,137.97
1,1,1,1,1,205.41
1,1,1,1,1,380.94
1,1,1,1,1,250.97
1,1,1,1,1,731.04
1,1,1,1,1,51.22
1,1,1,1,1,285.41
1,1,1,1,1,153.9
1,1,1,1,1,170.14
1,1,1,1,1,380.96
1,1,1,1,1,940.8
1,1,1,1,1,82.63
1,1,1,1,1,358.26
1,1,1,1,1,154.15
1,1,1,1,1,437.33
1,1,1,1,1,67.33
1,1,1,1,1,218.94
1,1,1,1,1,380.31
1,1,1,1,1,290.84
1,1,1,1,1,196.83
1,1,1,1,1,28.25
1,1,1,1,1,329.46
1,1,1,1,1,79.77
1,1,1,1,1,173.72
1,1,1,1,1,5.12
1,1,1,1,1,257.15
1,1,1,1,1,131.53
2,1,2,1,1,23.1
1,1,1,1,1,104.25
1,1,1,1,1,46.33
1,1,1,1,1,725.08
1,1,1,1,1,462.66
1,1,1,1,1,720.48
1,1,1,1,1,170.92
1,1,1,1,1,51.22
1,1,1,1,1,43.4
1,1,1,1,1,223.66
1,1,1,1,1,22.91
1,1,1,1,1,434.76
1,1,1,1,1,308.45
1,1,1,1,1,298.31
1,1,1,1,1,223.67
1,1,1,1,1,228.82
1,1,1,1,1,347.47
1,1,1,1,1,107.85
2,1,1,2,2,436.96
1,1,1,1,1,210.63
1,1,1,1,1,730.26
1,1,1,1,1,949.51
1,1,1,1,1,823.57
1,1,1,1,1,694.72
1,1,1,1,1,90.06
1,1,1,1,1,298.33
1,1,1,1,1,12.84
1,1,1,1,1,247.6
1,1,1,1,1,488.79
1,1,1,1,1,607.48
1,1,1,1,1,360.37
1,1,1,1,1,760.1
1,1,1,1,1,195.47
1,1,1,1,1,25.71
1,1,1,1,1,58.34
1,1,1,1,1,257.38
1,1,1,1,1,130.99
1,1,1,1,1,578.06
1,1,1,1,1,60.35
1,1,1,1,1,25.74
1,1,1,1,1,248.4
1,1,1,1,1,459.59
1,1,1,1,1,236.24
1,1,1,1,1,23.17
1,1,1,1,1,93.88
1,1,1,1,1,951.89
1,1,1,1,1,115.81
1,1,1,1,1,123.53
1,1,1,1,1,257.15
1,1,1,1,1,8.67
1,1,1,1,1,353.79
1,1,1,1,1,746.48
1,1,1,1,1,121.5
1,1,1,1,1,746.22
1,1,1,1,1,281.11
1,1,1,1,1,913.54
1,1,1,1,1,419.53
1,1,1,1,1,274.88
1,1,1,1,1,159.8
2,2,1,2,2,635.71
1,1,1,1,1,115.81
1,1,1,1,1,43.12
1,1,1,1,1,64.09
1,1,1,1,1,74.57
1,1,1,1,1,243.91
1,1,1,1,1,82.7
1,1,1,1,1,118.1
1,1,1,1,1,255.22
1,1,1,1,1,542.19
1,1,1,1,1,230.59
1,1,1,1,1,339.75
1,1,1,1,1,539.03
1,1,1,1,1,30.83
1,1,1,1,1,360.11
1,1,1,1,1,181.94
1,1,1,1,1,130.25
1,1,1,1,1,89.84
1,1,1,1,1,254.83
1,1,1,1,1,28.29
1,1,1,1,1,389.97
1,1,1,1,1,166.03
1,1,1,1,1,584.31
1,1,1,1,1,514.76
1,1,1,1,1,15.42
1,1,1,1,1,195.61
1,1,1,1,1,960.47
1,1,1,1,1,356.47
1,1,1,1,1,287.67
1,1,1,1,1,125.61
1,1,1,1,1,35.75
1,1,1,1,1,248.63
1,1,1,1,1,95.24
1,1,1,1,1,380.96
1,1,1,1,1,230.22
1,1,1,1,1,214.02
1,1,1,1,1,15.68
2,1,1,2,1,141.27499999999998
1,1,1,1,1,236.3
1,1,1,1,1,72.07
1,1,1,1,1,808.7
1,1,1,1,1,270.7
1,1,1,1,1,103.81
1,1,1,1,1,25.48
1,1,1,1,1,120.38
1,1,1,1,1,130.71
1,1,1,1,1,151.87
1,1,1,1,1,88.29
1,1,1,1,1,270.64
1,1,1,1,1,99.07
1,1,1,1,1,365.45
1,1,1,1,1,136.4
1,1,1,1,1,56.63
1,1,1,1,1,272.57
1,1,1,1,1,12.07
1,1,1,1,1,975.57
1,1,1,1,1,174.05
1,1,1,1,1,157.02
1,1,1,1,1,358.26
1,1,1,1,1,110.19
1,1,1,1,1,167.77
1,1,1,1,1,27.8
1,1,1,1,1,172.17
1,1,1,1,1,150.2
1,1,1,1,1,730.26
1,1,1,1,1,155.71
1,1,1,1,1,437.33
1,1,1,1,1,4.02
1,1,1,1,1,192.4
1,1,1,1,1,203.0
1,1,1,1,1,28.82
1,1,1,1,1,31.92
1,1,1,1,1,95.24
1,1,1,1,1,589.42
1,1,1,1,1,75.42
1,1,1,1,1,44.87
1,1,1,1,1,15.19
1,1,1,1,1,383.54
1,1,1,1,1,64.32
1,1,1,1,1,100.39
1,1,1,1,1,329.22
1,1,1,1,1,250.69
1,1,1,1,1,92.13
1,1,1,1,1,65.93
1,1,1,1,1,94.98
1,1,1,1,1,256.88
1,1,1,1,1,583.59
1,1,1,1,1,166.65
1,1,1,1,1,772.19
1,1,1,1,1,103.09
1,1,1,1,1,150.06
1,1,1,1,1,8.02
1,1,1,1,1,178.9
1,1,1,1,1,301.08
1,1,1,1,1,321.48
1,1,1,1,1,16.99
1,1,1,1,1,70.35
1,1,1,1,1,162.94
1,1,1,1,1,299.36
1,1,1,1,1,288.27
1,1,1,1,1,362.69
1,1,1,1,1,249.84
1,1,1,1,1,225.9
1,1,1,1,1,28.31
1,1,1,1,1,469.77
1,1,1,1,1,257.15
1,1,1,1,1,76.68
1,1,1,1,1,153.84
1,1,1,1,1,231.08
1,1,1,1,1,437.33
1,1,1,1,1,152.56
1,1,1,1,1,56.6
1,1,1,1,1,72.07
1,1,1,1,1,377.1
1,1,1,1,1,39.36
1,1,1,1,1,39.38
1,1,1,1,1,377.87
1,1,1,1,1,91.12
1,1,1,1,1,928.18
1,1,1,1,1,35.78
1,1,1,1,1,50.68
1,1,1,1,1,243.37
1,1,1,1,1,187.65
1,1,1,1,1,170.85
1,1,1,1,1,150.95
1,1,1,1,1,142.6
1,1,1,1,1,20.63
1,1,1,1,1,174.05
1,1,1,1,1,5.13
1,1,1,1,1,42.47
1,1,1,1,1,51.22
1,1,1,1,1,458.85
1,1,1,1,1,603.36
1,1,1,1,1,730.26
1,1,1,1,1,153.92
1,1,1,1,1,110.66
1,1,1,1,1,193.03
1,1,1,1,1,43.73
1,1,1,1,1,159.8
1,1,1,1,1,197.43
1,1,1,1,1,200.66
1,1,1,1,1,153.84
1,1,1,1,1,946.97
1,1,1,1,1,160.62
1,1,1,1,1,463.31
1,1,1,1,1,126.9
1,1,1,1,1,952.34
1,1,1,1,1,297.56
2,2,1,2,2,249.81
1,1,1,1,1,142.58
1,1,1,1,1,120.41
1,1,1,1,1,116.08
1,1,1,1,1,64.02
1,1,1,1,1,131.53
1,1,1,1,1,694.74
1,1,1,1,1,730.58
1,1,1,1,1,246.52
1,1,1,1,1,130.49
1,1,1,1,1,130.7
1,1,1,1,1,116.08
1,1,1,1,1,485.54
1,1,1,1,1,88.79
1,1,1,1,1,43.5
1,1,1,1,1,147.05
1,1,1,1,1,251.94
1,1,1,1,1,557.22
1,1,1,1,1,106.72
1,1,1,1,1,380.32
1,1,1,1,1,172.44
1,1,1,1,1,90.09
1,1,1,1,1,137.15
1,1,1,1,1,189.97
1,1,1,1,1,125.63
1,1,1,1,1,69.47
1,1,1,1,1,77.22
1,1,1,1,1,100.36
1,1,1,1,1,501.89
1,1,1,1,1,359.91
1,1,1,1,1,15.42
1,1,1,1,1,246.52
1,1,1,1,1,154.42
1,1,1,1,1,152.38
2,2,1,2,2,190.45499999999998
1,1,1,1,1,133.54
1,1,1,1,1,580.95
1,1,1,1,1,119.69
1,1,1,1,1,173.98
1,1,1,1,1,267.69
1,1,1,1,1,62.42
1,1,1,1,1,105.78
1,1,1,1,1,250.91
1,1,1,1,1,731.36
1,1,1,1,1,579.73
1,1,1,1,1,730.26
1,1,1,1,1,603.62
1,1,1,1,1,415.2
1,1,1,1,1,61.69
2,1,1,2,2,352.51
1,1,1,1,1,218.26
1,1,1,1,1,592.94
1,1,1,1,1,150.43
1,1,1,1,1,205.9
1,1,1,1,1,756.71
1,1,1,1,1,434.76
1,1,1,1,1,299.89
1,1,1,1,1,154.11
1,1,1,1,1,222.08
1,1,1,1,1,86.81
1,1,1,1,1,231.64
1,1,1,1,1,325.62
1,1,1,1,1,259.98
1,1,1,1,1,123.56
1,1,1,1,1,270.43
1,1,1,1,1,244.25
1,1,1,1,1,63.76
1,1,1,1,1,319.34
1,1,1,1,1,582.92
1,1,1,1,1,16.22
1,1,1,1,1,733.41
1,1,1,1,1,170.92
1,1,1,1,1,36.01
1,1,1,1,1,131.02
1,1,1,1,1,229.22
1,1,1,1,1,459.21
1,1,1,1,1,151.17
1,1,1,1,1,72.05
1,1,1,1,1,252.88
1,1,1,1,1,45.82
1,1,1,1,1,215.45
1,1,1,1,1,321.5
1,1,1,1,1,167.31
1,1,1,1,1,41.16
1,1,1,1,1,463.33
1,1,1,1,1,190.46
1,1,1,1,1,696.13
1,1,1,1,1,771.94
1,1,1,1,1,31.62
1,1,1,1,1,138.23
1,1,1,1,1,131.02
1,1,1,1,1,154.19
1,1,1,1,1,141.52
1,1,1,1,1,900.64
1,1,1,1,1,90.07
1,1,1,1,1,369.37
1,1,1,1,1,25.71
1,1,1,1,1,167.28
1,1,1,1,1,155.22
1,1,1,1,1,130.71
1,1,1,1,1,203.35
1,1,1,1,1,126.38
1,1,1,1,1,774.6
1,1,1,1,1,319.65
1,1,1,1,1,250.82
1,1,1,1,1,77.69
1,1,1,1,1,190.22
1,1,1,1,1,136.17
1,1,1,1,1,4.86
1,1,1,1,1,298.59
1,1,1,1,1,330.0
1,1,1,1,1,82.7
1,1,1,1,1,149.21
1,1,1,1,1,118.15
1,1,1,1,1,715.57
1,1,1,1,1,161.87
1,1,1,1,1,131.53
1,1,1,1,1,290.87
1,1,1,1,1,293.18
1,1,1,1,1,5.15
1,1,1,1,1,8.71
1,1,1,1,1,231.67
1,1,1,1,1,717.86
1,1,1,1,1,605.99
1,1,1,1,1,131.79
1,1,1,1,1,295.42
1,1,1,1,1,386.08
1,1,1,1,1,975.56
2,1,1,1,1,151.84
1,1,1,1,1,230.87
1,1,1,1,1,48.65
1,1,1,1,1,192.8
1,1,1,1,1,580.89
1,1,1,1,1,798.22
1,1,1,1,1,79.77
1,1,1,1,1,783.46
1,1,1,1,1,527.65
1,1,1,1,1,160.21
1,1,1,1,1,228.81
1,1,1,1,1,187.0
1,1,1,1,1,28.06
1,1,1,1,1,12.61
1,1,1,1,1,131.64
1,1,1,1,1,172.46
1,1,1,1,1,205.9
1,1,1,1,1,135.01
1,1,1,1,1,111.7
1,1,1,1,1,48.88
1,1,1,1,1,47.36
1,1,1,1,1,109.4
1,1,1,1,1,197.43
1,1,1,1,1,179.46
1,1,1,1,1,31.35
1,1,1,1,1,727.35
1,1,1,1,1,157.28
1,1,1,1,1,256.83
1,1,1,1,1,55.34
1,1,1,1,1,19.92
1,1,1,1,1,231.64
1,1,1,1,1,35.26
1,1,1,1,1,334.37
1,1,1,1,1,180.16
1,1,1,1,1,161.9
1,1,1,1,1,180.16
1,1,1,1,1,726.63
1,1,1,1,1,13.13
1,1,1,1,1,229.99
1,1,1,1,1,124.84
1,1,1,1,1,643.2
1,1,1,1,1,128.68
1,1,1,1,1,187.88
1,1,1,1,1,808.0
1,1,1,1,1,102.7
1,1,1,1,1,189.97
1,1,1,1,1,411.34
1,1,1,1,1,732.7
1,1,1,1,1,128.45
1,1,1,1,1,20.57
1,1,1,1,1,362.04
1,1,1,1,1,141.0
1,1,1,1,1,24.43
1,1,1,1,1,110.34
1,1,1,1,1,135.01
1,1,1,1,1,236.94
1,1,1,1,1,95.21
1,1,1,1,1,246.52
1,1,1,1,1,244.25
1,1,1,1,1,47.71
1,1,1,1,1,130.48
1,1,1,1,1,142.86
1,1,1,1,1,22.95
1,1,1,1,1,462.41
1,1,1,1,1,150.66
1,1,1,1,1,271.75
1,1,1,1,1,56.2
1,1,1,1,1,499.11
1,1,1,1,1,153.98
1,1,1,1,1,388.43
1,1,1,1,1,250.91
1,1,1,1,1,458.42
1,1,1,1,1,8.49
1,1,1,1,1,118.15
1,1,1,1,1,952.38
1,1,1,1,1,286.85
1,1,1,1,1,380.65
1,1,1,1,1,321.5
1,1,1,1,1,102.96
1,1,1,1,1,185.08
1,1,1,1,1,76.96
1,1,1,1,1,55.32
1,1,1,1,1,334.6
1,1,1,1,1,154.16
1,1,1,1,1,75.42
1,1,1,1,1,131.64
1,1,1,1,1,162.17
1,1,1,1,1,165.17
1,1,1,1,1,9.24
1,1,1,1,1,563.46
1,1,1,1,1,90.07
1,1,1,1,1,176.29
1,1,1,1,1,92.41
1,1,1,1,1,107.49
1,1,1,1,1,285.4
1,1,1,1,1,145.43
1,1,1,1,1,262.3
1,1,1,1,1,151.61
1,1,1,1,1,460.51
1,1,1,1,1,253.12
1,1,1,1,1,360.34
2,1,1,2,2,34.72
1,1,1,1,1,458.42
1,1,1,1,1,501.92
1,1,1,1,1,331.8
1,1,1,1,1,939.54
1,1,1,1,1,124.77
1,1,1,1,1,203.35
1,1,1,1,1,6.41
1,1,1,1,1,31.92
1,1,1,1,1,196.92
1,1,1,1,1,762.95
1,1,1,1,1,733.61
1,1,1,1,1,51.45
1,1,1,1,1,360.11
1,1,1,1,1,257.15
1,1,1,1,1,142.86
1,1,1,1,1,142.27
1,1,1,1,1,102.94
1,1,1,1,1,228.52
1,1,1,1,1,189.97
1,1,1,1,1,25.74
1,1,1,1,1,29.34
1,1,1,1,1,231.64
1,1,1,1,1,289.56
1,1,1,1,1,643.23
1,1,1,1,1,12.59
1,1,1,1,1,727.35
1,1,1,1,1,229.07
1,1,1,1,1,55.86
1,1,1,1,1,112.62
1,1,1,1,1,294.59
1,1,1,1,1,797.65
1,1,1,1,1,331.79
1,1,1,1,1,144.15
1,1,1,1,1,29.6
1,1,1,1,1,362.33
1,1,1,1,1,167.06
1,1,1,1,1,532.57
1,1,1,1,1,582.29
1,1,1,1,1,179.85
1,1,1,1,1,975.56
1,1,1,1,1,272.07
1,1,1,1,1,952.15
1,1,1,1,1,22.96
1,1,1,1,1,32.18
1,1,1,1,1,94.47
1,1,1,1,1,40.16
2,2,1,2,2,97.54499999999999
1,1,1,1,1,98.54
1,1,1,1,1,358.57
1,1,1,1,1,495.23
1,1,1,1,1,290.6
1,1,1,1,1,887.77
1,1,1,1,1,763.21
1,1,1,1,1,231.33
1,1,1,1,1,797.65
1,1,1,1,1,104.76
1,1,1,1,1,23.02
1,1,1,1,1,136.43
1,1,1,1,1,231.41
1,1,1,1,1,28.31
1,1,1,1,1,84.94
1,1,1,1,1,160.88
1,1,1,1,1,100.38
1,1,1,1,1,248.62
1,1,1,1,1,25.46
1,1,1,1,1,514.56
1,1,1,1,1,900.9
1,1,1,1,1,295.76
1,1,1,1,1,230.89
1,1,1,1,1,131.53
1,1,1,1,1,194.34
1,1,1,1,1,131.53
1,1,1,1,1,190.22
1,1,1,1,1,732.09
1,1,1,1,1,171.66
1,1,1,1,1,84.94
1,1,1,1,1,94.96
1,1,1,1,1,68.44
1,1,1,1,1,67.93
1,1,1,1,1,225.99
1,1,1,1,1,189.97
1,1,1,1,1,95.14
1,1,1,1,1,250.93
1,1,1,1,1,385.6
1,1,1,1,1,154.42
1,1,1,1,1,229.99
1,1,1,1,1,71.56
1,1,1,1,1,9.24
1,1,1,1,1,240.74
1,1,1,1,1,126.13
1,1,1,1,1,117.09
1,1,1,1,1,587.66
1,1,1,1,1,154.07
1,1,1,1,1,150.07
1,1,1,1,1,303.48
1,1,1,1,1,24.17
1,1,1,1,1,720.48
1,1,1,1,1,341.66
1,1,1,1,1,370.64
1,1,1,1,1,169.83
1,1,1,1,1,66.9
1,1,1,1,1,231.64
1,1,1,1,1,166.04
1,1,1,1,1,135.37
1,1,1,1,1,102.96
1,1,1,1,1,190.22
1,1,1,1,1,540.3
1,1,1,1,1,48.37
1,1,1,1,1,76.94
1,1,1,1,1,349.56
1,1,1,1,1,485.54
2,2,1,2,2,69.46
1,1,1,1,1,189.97
1,1,1,1,1,254.55
1,1,1,1,1,450.2
1,1,1,1,1,180.16
1,1,1,1,1,630.62
1,1,1,1,1,252.23
1,1,1,1,1,261.73
1,1,1,1,1,105.25
1,1,1,1,1,617.26
1,1,1,1,1,56.6
1,1,1,1,1,3.6
1,1,1,1,1,252.91
1,1,1,1,1,379.42
1,1,1,1,1,267.69
1,1,1,1,1,257.38
1,1,1,1,1,32.57
1,1,1,1,1,174.33
1,1,1,1,1,141.29
1,1,1,1,1,195.63
1,1,1,1,1,70.79
1,1,1,1,1,286.35
1,1,1,1,1,160.62
1,1,1,1,1,90.07
1,1,1,1,1,250.82
1,1,1,1,1,539.5
1,1,1,1,1,131.66
1,1,1,1,1,746.48
1,1,1,1,1,56.6
1,1,1,1,1,936.69
1,1,1,1,1,123.59
1,1,1,1,1,385.82
1,1,1,1,1,306.05
1,1,1,1,1,225.66
1,1,1,1,1,217.39
1,1,1,1,1,380.96
1,1,1,1,1,172.03
1,1,1,1,1,245.26
1,1,1,1,1,388.68
1,1,1,1,1,983.27
1,1,1,1,1,407.48
1,1,1,1,1,218.51
1,1,1,1,1,720.71
1,1,1,1,1,358.57
1,1,1,1,1,136.94
1,1,1,1,1,43.76
1,1,1,1,1,190.21
1,1,1,1,1,212.09
1,1,1,1,1,514.76
1,1,1,1,1,284.14
1,1,1,1,1,30.89
1,1,1,1,1,195.26
1,1,1,1,1,952.15
1,1,1,1,1,195.55
2,1,1,2,2,312.495
1,1,1,1,1,463.07
1,1,1,1,1,46.31
1,1,1,1,1,383.51
1,1,1,1,1,70.79
1,1,1,1,1,330.31
1,1,1,1,1,785.09
1,1,1,1,1,73.08
1,1,1,1,1,331.21
1,1,1,1,1,33.21
1,1,1,1,1,71.82
1,1,1,1,1,795.0
1,1,1,1,1,771.94
1,1,1,1,1,617.52
1,1,1,1,1,82.29
1,1,1,1,1,187.9
2,1,1,2,2,263.045
1,1,1,1,1,126.9
1,1,1,1,1,99.05
1,1,1,1,1,159.91
1,1,1,1,1,125.87
1,1,1,1,1,951.89
1,1,1,1,1,308.86
1,1,1,1,1,48.88
2,1,1,2,2,419.28999999999996
1,1,1,1,1,98.68
1,1,1,1,1,812.09
1,1,1,1,1,71.79
1,1,1,1,1,107.85
1,1,1,1,1,58.94
1,1,1,1,1,5.12
1,1,1,1,1,99.83
1,1,1,1,1,86.49
1,1,1,1,1,191.77
1,1,1,1,1,975.56
1,1,1,1,1,577.94
1,1,1,1,1,102.76
1,1,1,1,1,17.71
1,1,1,1,1,223.66
1,1,1,1,1,100.39
1,1,1,1,1,85.79
1,1,1,1,1,360.09
1,1,1,1,1,154.42
1,1,1,1,1,196.86
1,1,1,1,1,42.21
1,1,1,1,1,124.69
1,1,1,1,1,458.29
1,1,1,1,1,130.25
1,1,1,1,1,437.29
1,1,1,1,1,386.08
1,1,1,1,1,358.57
1,1,1,1,1,63.64
1,1,1,1,1,253.52
1,1,1,1,1,68.73
1,1,1,1,1,360.34
1,1,1,1,1,468.22
1,1,1,1,1,9.74
1,1,1,1,1,95.5
1,1,1,1,1,560.89
1,1,1,1,1,255.97
1,1,1,1,1,589.42
1,1,1,1,1,774.49
1,1,1,1,1,25.46
1,1,1,1,1,308.63
1,1,1,1,1,385.85
1,1,1,1,1,369.37
1,1,1,1,1,203.3
1,1,1,1,1,51.22
1,1,1,1,1,135.65
1,1,1,1,1,566.04
1,1,1,1,1,38.59
1,1,1,1,1,165.46
1,1,1,1,1,411.59
1,1,1,1,1,566.04
1,1,1,1,1,153.03
1,1,1,1,1,410.01
1,1,1,1,1,224.2
1,1,1,1,1,89.81
1,1,1,1,1,76.45
1,1,1,1,1,158.31
1,1,1,1,1,220.08
1,1,1,1,1,26.26
1,1,1,1,1,242.81
1,1,1,1,1,183.51
1,1,1,1,1,94.98
1,1,1,1,1,849.42
1,1,1,1,1,515.59
1,1,1,1,1,406.93
1,1,1,1,1,295.76
1,1,1,1,1,170.14
1,1,1,1,1,187.89
1,1,1,1,1,474.84
2,2,1,2,2,65.12
1,1,1,1,1,174.99
1,1,1,1,1,70.53
1,1,1,1,1,166.03
1,1,1,1,1,433.92
1,1,1,1,1,14.39
1,1,1,1,1,746.45
1,1,1,1,1,51.22
1,1,1,1,1,396.15
1,1,1,1,1,171.9
1,1,1,1,1,230.64
1,1,1,1,1,719.92
1,1,1,1,1,96.81
1,1,1,1,1,669.0
1,1,1,1,1,732.18
1,1,1,1,1,41.31
1,1,1,1,1,126.1
1,1,1,1,1,527.65
1,1,1,1,1,172.23
1,1,1,1,1,136.43
1,1,1,1,1,166.75
1,1,1,1,1,145.12
1,1,1,1,1,290.59
1,1,1,1,1,35.78
1,1,1,1,1,264.99
1,1,1,1,1,79.49
1,1,1,1,1,189.97
1,1,1,1,1,563.46
1,1,1,1,1,115.58
1,1,1,1,1,67.44
1,1,1,1,1,230.79
1,1,1,1,1,141.32
1,1,1,1,1,138.74
1,1,1,1,1,144.12
1,1,1,1,1,203.07
1,1,1,1,1,316.24
1,1,1,1,1,378.36
1,1,1,1,1,142.58
1,1,1,1,1,131.66
1,1,1,1,1,128.38
1,1,1,1,1,12.84
1,1,1,1,1,636.8
1,1,1,1,1,46.08
1,1,1,1,1,583.59
1,1,1,1,1,534.09
1,1,1,1,1,592.01
1,1,1,1,1,77.2
1,1,1,1,1,77.17
1,1,1,1,1,246.23
1,1,1,1,1,99.06
1,1,1,1,1,167.29
1,1,1,1,1,230.61
1,1,1,1,1,76.94
1,1,1,1,1,51.48
1,1,1,1,1,386.08
1,1,1,1,1,128.45
1,1,1,1,1,110.02
1,1,1,1,1,525.08
1,1,1,1,1,130.7
1,1,1,1,1,772.17
1,1,1,1,1,173.27
2,1,1,2,2,142.505
1,1,1,1,1,195.15
1,1,1,1,1,9.76
1,1,1,1,1,350.33
1,1,1,1,1,26.72
1,1,1,1,1,131.76
1,1,1,1,1,50.71
1,1,1,1,1,196.91
1,1,1,1,1,250.66
1,1,1,1,1,705.01
1,1,1,1,1,131.64
1,1,1,1,1,280.87
1,1,1,1,1,310.49
1,1,1,1,1,172.22
1,1,1,1,1,89.84
1,1,1,1,1,97.01
1,1,1,1,1,341.65
1,1,1,1,1,875.16
1,1,1,1,1,140.72
1,1,1,1,1,257.15
1,1,1,1,1,229.38
1,1,1,1,1,43.73
1,1,1,1,1,468.22
1,1,1,1,1,203.09
1,1,1,1,1,12.84
1,1,1,1,1,30.86
1,1,1,1,1,33.21
1,1,1,1,1,75.91
1,1,1,1,1,44.53
1,1,1,1,1,128.45
1,1,1,1,1,86.23
1,1,1,1,1,385.83
1,1,1,1,1,461.91
1,1,1,1,1,84.94
1,1,1,1,1,257.38
1,1,1,1,1,24.17
1,1,1,1,1,95.21
1,1,1,1,1,131.77
1,1,1,1,1,245.57
1,1,1,1,1,157.53
1,1,1,1,1,380.27
1,1,1,1,1,360.34
1,1,1,1,1,249.86
1,1,1,1,1,69.24
1,1,1,1,1,48.14
1,1,1,1,1,154.33
1,1,1,1,1,233.7
1,1,1,1,1,632.35
1,1,1,1,1,9.78
1,1,1,1,1,331.54
1,1,1,1,1,250.2
1,1,1,1,1,25.48
1,1,1,1,1,59.18
1,1,1,1,1,275.17
1,1,1,1,1,975.56
1,1,1,1,1,174.78
1,1,1,1,1,345.93
1,1,1,1,1,169.48
1,1,1,1,1,28.03
1,1,1,1,1,248.63
1,1,1,1,1,152.18
1,1,1,1,1,371.23
1,1,1,1,1,222.66
1,1,1,1,1,192.8
1,1,1,1,1,100.39
1,1,1,1,1,107.71
1,1,1,1,1,291.05
1,1,1,1,1,185.7
1,1,1,1,1,30.48
1,1,1,1,1,71.56
1,1,1,1,1,153.97
1,1,1,1,1,963.2
2,1,1,2,1,445.135
1,1,1,1,1,20.82
1,1,1,1,1,172.05
1,1,1,1,1,243.42
1,1,1,1,1,191.51
1,1,1,1,1,130.47
1,1,1,1,1,579.74
1,1,1,1,1,249.68
1,1,1,1,1,61.57
1,1,1,1,1,40.37
1,1,1,1,1,202.06
1,1,1,1,1,321.48
1,1,1,1,1,188.03
1,1,1,1,1,25.66
1,1,1,1,1,483.98
1,1,1,1,1,250.88
1,1,1,1,1,177.27
1,1,1,1,1,374.5
1,1,1,1,1,368.86
1,1,1,1,1,195.63
1,1,1,1,1,196.85
1,1,1,1,1,360.09
1,1,1,1,1,261.73
1,1,1,1,1,82.34
1,1,1,1,1,130.99
1,1,1,1,1,68.21
1,1,1,1,1,40.08
1,1,1,1,1,189.97
1,1,1,1,1,429.33
1,1,1,1,1,339.48
1,1,1,1,1,537.44
1,1,1,1,1,411.59
1,1,1,1,1,66.76
1,1,1,1,1,38.35
1,1,1,1,1,102.45
1,1,1,1,1,694.17
1,1,1,1,1,15.42
1,1,1,1,1,230.79
1,1,1,1,1,33.21
1,1,1,1,1,32.18
1,1,1,1,1,29.83
1,1,1,1,1,360.34
2,1,1,2,2,46.715
1,1,1,1,1,280.87
1,1,1,1,1,729.79
1,1,1,1,1,308.63
1,1,1,1,1,393.81
1,1,1,1,1,211.05
1,1,1,1,1,40.93
1,1,1,1,1,172.19
1,1,1,1,1,38.35
1,1,1,1,1,160.42
1,1,1,1,1,181.34
1,1,1,1,1,272.21
1,1,1,1,1,447.83
1,1,1,1,1,38.59
1,1,1,1,1,591.75
1,1,1,1,1,552.08
1,1,1,1,1,254.57
1,1,1,1,1,64.02
1,1,1,1,1,135.01
1,1,1,1,1,308.86
1,1,1,1,1,743.88
1,1,1,1,1,385.85
1,1,1,1,1,811.26
1,1,1,1,1,87.49
1,1,1,1,1,146.72
1,1,1,1,1,64.09
1,1,1,1,1,131.53
1,1,1,1,1,173.46
1,1,1,1,1,229.31
1,1,1,1,1,121.24
1,1,1,1,1,90.07
1,1,1,1,1,56.37
1,1,1,1,1,378.09
1,1,1,1,1,334.11
1,1,1,1,1,272.05
1,1,1,1,1,969.01
2,2,2,2,2,57.35
1,1,1,1,1,488.81
1,1,1,1,1,597.18
1,1,1,1,1,334.35
1,1,1,1,1,51.22
1,1,1,1,1,306.31
1,1,1,1,1,230.38
1,1,1,1,1,437.39
1,1,1,1,1,118.92
1,1,1,1,1,172.17
1,1,1,1,1,52.79
1,1,1,1,1,280.26
1,1,1,1,1,144.12
1,1,1,1,1,41.16
1,1,1,1,1,33.44
1,1,1,1,1,67.84
1,1,1,1,1,38.59
1,1,1,1,1,797.7
1,1,1,1,1,64.61
1,1,1,1,1,43.49
1,1,1,1,1,29.86
1,1,1,1,1,305.57
1,1,1,1,1,900.64
